"accountid","word"
25505,"drug"
25505,"infection"
25505,"urinate"
25505,"pain"
25505,"low"
25505,"abdominal"
25505,"urine"
25505,"pain"
25505,"medication"
25505,"pain"
25508,"sexual health"
25514,"period"
25514,"pregnant"
25514,"pregnant"
25514,"period"
25514,"twin"
25514,"learn"
25514,"contraception/method"
25514,"educate"
25514,"people"
25514,"pain"
25514,"sexual"
25514,"sex"
25514,"fertility/infertility"
25514,"cervical"
25514,"cancer"
25514,"test"
25515,"family planning"
25515,"family planning"
25515,"child"
25519,"period"
25519,"family planning"
25519,"april"
25519,"experience"
25520,"track"
25520,"(un)safe/days"
25520,"question/answer"
25520,"time"
25520,"fear"
25520,"birth control"
25520,"measure"
25520,"health"
25520,"effect/side effect"
25521,"true"
25521,"people"
25521,"contraception/method"
25521,"reason"
25521,"fertility/infertility"
25521,"lead"
25521,"complication"
25522,"contraception/method"
25524,"emergency pills"
25524,"affect"
25524,"female"
25524,"fertility/infertility"
25525,"sexual health"
25526,"age"
25526,"date"
25528,"contraception/method"
25529,"femiplan"
25529,"pill"
25529,"sex"
25529,"hear"
25529,"pregnant"
25529,"worry"
25529,"(un)safe/days"
25531,"common"
25531,"sign/symptom"
25531,"cervical"
25531,"cancer"
25533,"(un)safe/days"
25533,"sex"
25533,"(un)safe/days"
25533,"period"
25533,"occur"
25534,"pain"
25534,"cramp"
25534,"sign/symptom"
25536,"contraception/method"
25536,"family planning"
25537,"feel"
25537,"free"
25538,"kuna"
25538,"effect/side effect"
25538,"cd"
25538,"sex"
25538,"effect/side effect"
25538,"drug"
25538,"unprotected sex"
25538,"pregnant"
25538,"abortion"
25538,"doctor"
25538,"tablet"
25538,"mouth"
25538,"inside"
25538,"vagina"
25538,"effect/side effect"
25538,"contraception/method"
25538,"prevent"
25538,"pregnant"
25538,"prevent"
25538,"tel"
25538,"contraception/method"
25538,"da"
25538,"suck"
25538,"vagina"
25538,"oral"
25538,"sex"
25538,"spread"
25538,"HIV/AIDS"
25538,"period"
25538,"clot"
25538,"healthy"
25538,"da"
25538,"clot"
25538,"kwa"
25538,"family"
25538,"pregnant"
25538,"kama"
25538,"engage"
25538,"unprotected sex"
25538,"effect/side effect"
25538,"determine"
25538,"contraception/method"
25538,"correct"
25538,"family planning"
25538,"contraception/method"
25538,"engage"
25538,"unprotected sex"
25538,"conceive"
25538,"family planning"
25538,"birth"
25538,"free"
25538,"unprotected sex"
25538,"share"
25538,"sunday"
25538,"guy"
25538,"condom"
25538,"remove"
25538,"da"
25538,"condom"
25538,"moment"
25538,"call"
25538,"finish"
25538,"condom"
25538,"explain"
25538,"sex"
25538,"condom"
25538,"remain"
25538,"inside"
25538,"vagina"
25538,"effect/side effect"
25538,"effect/side effect"
25538,"engage"
25538,"sex"
25538,"condom"
25538,"condom"
25538,"remain"
25538,"vagina"
25538,"da"
25538,"condom"
25538,"inside"
25538,"realise"
25538,"condom"
25538,"remain"
25538,"inside"
25538,"experience"
25538,"sign/symptom"
25538,"pregnant"
25538,"period"
25538,"wk"
25538,"engage"
25538,"sex"
25538,"test"
25539,"sweat"
25539,"smell"
25539,"bad"
25540,"reason"
25540,"meet"
25540,"blood/bleed"
25540,"stop"
25540,"continue"
25540,"conceive"
25540,"negative"
25540,"result"
25540,"issue"
25540,"reproductive"
25540,"system"
25540,"pain"
25540,"blood/bleed"
25540,"question/answer"
25540,"pain"
25540,"boost"
25540,"fertility/infertility"
25540,"pain"
25546,"sign/symptom"
25546,"prostate"
25546,"cancer"
25546,"sign/symptom"
25546,"true"
25546,"love"
25546,"abdominal"
25546,"urinate"
25546,"itch"
25546,"wrong"
25549,"wait"
25549,"voucher"
25549,"wait"
25549,"voucher"
25549,"wait"
25549,"voucher"
25552,"health"
25555,"correct"
25555,"time"
25555,"impregnate"
25555,"lady/girl"
25557,"prostate"
25557,"cancer"
25558,"pill"
25558,"shida"
25559,"reduce"
25559,"pressure"
25559,"sex"
25559,"lady/girl"
25559,"virgin"
25559,"boy"
25559,"process"
25559,"lady/girl"
25559,"satisfy"
25559,"sex"
25559,"boy"
25559,"chance"
25559,"sex"
25559,"penis"
25559,"erect"
25559,"touch"
25559,"lady/girl"
25559,"healthy"
25559,"effect/side effect"
25559,"masturbation"
25559,"danger"
25559,"engage"
25559,"relationship"
25559,"lady/girl"
25559,"disease"
25559,"cut"
25559,"interfere"
25559,"sexual"
25559,"organ"
25559,"handle"
25559,"lover"
25559,"love"
25559,"time"
25559,"reach"
25559,"orgasm"
25559,"time"
25559,"mind"
25559,"abnormal"
25559,"experience"
25559,"lover"
25559,"kiss"
25559,"kiss"
25559,"penis"
25559,"sex"
25559,"understand"
25559,"safe"
25559,"period"
25559,"female"
25559,"period"
25559,"cycle"
25559,"period"
25559,"occur"
25559,"period"
25559,"fuck"
25559,"condom"
25559,"pregnant"
25559,"talk"
25559,"nice"
25559,"time"
25559,"response"
25559,"night"
25559,"infection"
25559,"deep"
25559,"kiss"
25559,"sexual"
25559,"life"
25559,"prep"
25559,"pep"
25559,"apply"
25562,"cd"
25562,"true"
25562,"nice"
25562,"night"
25562,"future"
25562,"challenge"
25562,"youth"
25563,"effective"
25563,"period"
25563,"result"
25563,"smell"
25567,"sign/symptom"
25567,"disease"
25568,"goodnight"
25568,"person"
25568,"suffer"
25568,"pimple"
25568,"genital"
25568,"itchy"
25568,"pimple"
25568,"pain"
25568,"medication"
25568,"response"
25570,"effect/side effect"
25570,"prep"
25573,"true"
25573,"contraception/method"
25573,"reproductive"
25573,"system"
25573,"sex"
25573,"HIV/AIDS"
25573,"positive"
25573,"condom"
25573,"HIV/AIDS"
25573,"HIV/AIDS"
25573,"control"
25573,"family planning"
25573,"life"
25573,"family planning"
25573,"life"
25574,"importance"
25574,"balance"
25574,"diet"
25575,"calculate"
25575,"(un)safe/days"
25577,"importance"
25577,"balance"
25577,"diet"
25578,"family planning"
25578,"injection"
25578,"result"
25578,"disease"
25580,"period"
25580,"stop"
25580,"pregnant"
25580,"prevent"
25580,"change"
25580,"topic"
25585,"birth control"
25585,"pill"
25585,"grateful"
25587,"family planning"
25587,"research"
25587,"family planning"
25587,"research"
25587,"topic"
25587,"assistance"
25587,"nice"
25587,"control"
25587,"prevent"
25587,"measure"
25587,"sexual"
25587,"infect"
25587,"disease"
25587,"prevent"
25587,"measure"
25587,"prevent"
25587,"measure"
25587,"breast"
25587,"cancer"
25587,"discharge"
25587,"skin"
25587,"penis"
25587,"sex"
25587,"late"
25587,"nice"
25587,"time"
25587,"question/answer"
25587,"penis"
25590,"boil"
25590,"private"
25590,"vagina"
25590,"age"
25590,"change"
25590,"feel"
25590,"pain"
25590,"sex"
25590,"breast"
25590,"cancer"
25590,"hear"
25590,"breastfeed"
25590,"late"
25590,"abortion"
25590,"lead"
25590,"breast"
25590,"cancer"
25590,"effect/side effect"
25590,"shoot"
25590,"shoot"
25590,"blood/bleed"
25590,"abortion"
25590,"abortion"
25590,"fail"
25590,"breast"
25590,"pain"
25597,"agent"
25597,"gonorrhea"
25601,"sex"
25601,"sex"
25601,"lady/girl"
25601,"time"
25602,"discharge"
25602,"vagina"
25602,"smell"
25602,"bad"
25602,"happen"
25602,"reason"
25602,"reason"
25602,"smelly"
25602,"discharge"
25602,"vagina"
25604,"heart"
25608,"wait"
25608,"voucher"
25608,"wait"
25608,"voucher"
25608,"receive"
25608,"voucher"
25608,"receive"
25608,"voucher"
25608,"receive"
25608,"voucher"
25611,"ovarian"
25611,"cyst"
25611,"treatable"
25611,"private"
25611,"swell"
25611,"contraception/method"
25611,"call"
25611,"teach"
25611,"contraception/method"
25611,"call"
25611,"stomach"
25611,"pain"
25611,"low"
25611,"leave"
25611,"ovary"
25611,"feel"
25611,"pain"
25611,"urinate"
25611,"period"
25611,"time"
25611,"pregnant"
25611,"pain"
25611,"low"
25611,"abdominal"
25611,"urinate"
25611,"sign/symptom"
25611,"pregnant"
25611,"period"
25611,"october"
25611,"suppose"
25611,"period"
25611,"october"
25611,"pregnant"
25611,"fertility/infertility"
25611,"start"
25612,"wife/husband/partner"
25612,"contraception/method"
25612,"condom"
25614,"pain"
25614,"sex"
25614,"size"
25614,"pain"
25614,"feel"
25614,"feel"
25614,"love"
25614,"love"
25614,"talk"
25614,"talk"
25614,"trust"
25614,"marriage"
25614,"child"
25614,"feel"
25614,"love"
25618,"family planning"
25618,"contraception/method"
25618,"buy"
25618,"test"
25618,"kit"
25618,"feedback"
25619,"breast"
25619,"cancer"
25619,"treat"
25619,"suck"
25619,"question/answer"
25619,"people"
25619,"question/answer"
25619,"miss"
25619,"period"
25619,"pregnant"
25619,"unprotected sex"
25619,"pregnant"
25620,"sex"
25620,"age"
25620,"start"
25620,"sex"
25620,"condition"
25620,"wear"
25620,"condom"
25620,"condom"
25620,"night"
25620,"time"
25620,"ejaculate"
25620,"time"
25620,"ejaculate"
25621,"age"
25621,"begin"
25621,"sex"
25621,"life"
25622,"jakadala"
25624,"family planning"
25624,"contraception/method"
25624,"injection"
25624,"pill"
25624,"period"
25625,"normal"
25625,"period"
25625,"family planning"
25625,"birth"
25626,"sex"
25626,"pregnant"
25627,"irregular"
25627,"period"
25627,"irregular"
25630,"prevent"
25630,"gonorrhea"
25636,"contraception/method"
25636,"contraception/method"
25637,"feel"
25637,"pain"
25637,"vagina"
25637,"blood/bleed"
25637,"drug"
25637,"uti"
25639,"prep"
25639,"time"
25639,"arvs"
25641,"sex"
25641,"circumcision"
25644,"question/answer"
25644,"period"
25644,"start"
25644,"period"
25644,"period"
25644,"injection"
25644,"period"
25644,"period"
25644,"numb"
25644,"attend"
25644,"period"
25644,"period"
25644,"result"
25644,"family planning"
25644,"contraception/method"
25644,"injection"
25644,"ad"
25644,"break"
25644,"period"
25644,"deal"
25646,"contraception/method"
25647,"contraception/method"
25647,"effect/side effect"
25650,"marriage"
25650,"child"
25650,"child"
25653,"effect/side effect"
25653,"count"
25653,"(un)safe/days"
25655,"pain"
25655,"abdominal"
25656,"safe"
25656,"unwanted"
25656,"pregnant"
25659,"time"
25659,"reply"
25661,"communicate"
25661,"contraception/method"
25661,"contraception/method"
25661,"wait"
25661,"response"
25661,"contraception/method"
25661,"ensure"
25661,"pregnant"
25661,"occur"
25661,"alright"
25661,"text"
25661,"age"
25661,"limit"
25661,"start"
25661,"family planning"
25661,"contraception/method"
25666,"injectable"
25666,"irregular"
25666,"flow"
25666,"question/answer"
25666,"effect/side effect"
25666,"abortion"
25666,"start"
25666,"femiplan"
25666,"immediately"
25666,"family planning"
25666,"pain"
25666,"breast"
25666,"start"
25666,"pill"
25666,"injection"
25666,"effect/side effect"
25666,"offer"
25666,"family planning"
25666,"service"
25666,"locate"
25666,"transport"
25666,"facility"
25666,"suppose"
25666,"send"
25666,"voucher"
25666,"voucher"
25667,"remedy"
25667,"syphilis"
25668,"clot"
25668,"normal"
25668,"type"
25668,"contraception/method"
25668,"suppose"
25668,"type"
25668,"contraception/method"
25668,"suppose"
25668,"(un)safe/days"
25668,"yellowish"
25668,"discharge"
25668,"period"
25668,"period"
25668,"due"
25668,"yesterday"
25668,"yellowish"
25668,"discharge"
25668,"wrong"
25668,"reason"
25668,"yellowish"
25668,"discharge"
25668,"period"
25668,"reason"
25668,"yellowish"
25668,"discharge"
25668,"period"
25669,"abstain"
25669,"sex"
25669,"people"
25669,"abstain"
25669,"masturbation"
25671,"sign/symptom"
25671,"genital"
25671,"herpes"
25672,"stop"
25672,"blood/bleed"
25672,"birth"
25674,"femiplan"
25674,"person"
25674,"child"
25674,"ad"
25674,"contraception/method"
25674,"reply"
25674,"contraception/method"
25674,"contraception/method"
25674,"protection"
25674,"pregnant"
25675,"sign/symptom"
25675,"sign/symptom"
25676,"effect/side effect"
25678,"grow"
25678,"erection"
25678,"time"
25678,"affect"
25678,"erection"
25678,"normal"
25678,"erection"
25678,"result"
25680,"effect/side effect"
25680,"contraception/method"
25683,"kuna"
25683,"age"
25683,"limit"
25683,"kwa"
25683,"contraception/method"
25683,"family planning"
25683,"lady/girl"
25688,"condom"
25688,"effect/side effect"
25688,"hormonal"
25688,"contraception/method"
25689,"sign/symptom"
25689,"cancer"
25690,"family planning"
25690,"contraception/method"
25692,"niko"
25692,"shida"
25692,"period"
25692,"discharge"
25692,"thick"
25692,"cream"
25692,"colour"
25692,"sana"
25697,"wrong"
25697,"contraception/method"
25697,"birth"
25701,"rate"
25701,"service"
25701,"voucher"
25701,"voucher"
25701,"voucher"
25701,"voucher"
25701,"transport"
25701,"voucher"
25701,"voucher"
25701,"promise"
25701,"voucher"
25701,"voucher"
25701,"voucher"
25701,"voucher"
25702,"unprotected sex"
25702,"period"
25702,"pregnant"
25703,"pregnant"
25703,"incase"
25703,"wife/husband/partner"
25703,"touch"
25703,"sperm"
25703,"touch"
25703,"vagina"
25704,"fungal"
25704,"infection"
25706,"cum"
25706,"morning"
25707,"breast"
25707,"cancer"
25707,"breast"
25708,"sign/symptom"
25708,"pregnant"
25708,"question/answer"
25708,"breast"
25708,"abdominal"
25708,"experience"
25708,"pain"
25708,"sex"
25708,"one's"
25708,"appetite"
25711,"period"
25711,"delay"
25712,"contraception/method"
25712,"family planning"
25713,"fungal"
25713,"infection"
25713,"kill"
25716,"effect/side effect"
25716,"contraception/method"
25718,"feel"
25718,"touch"
25718,"sex"
25718,"doctor"
25721,"overcome"
25721,"pain"
25721,"injection"
25722,"talk"
25722,"relationship"
25722,"date"
25722,"question/answer"
25722,"yesterday"
25722,"true"
25722,"physical"
25722,"exercise"
25722,"break"
25722,"virginity"
25722,"activity"
25722,"late"
25722,"marriage"
25722,"natural"
25722,"feel"
25722,"pain"
25722,"sex"
25722,"wife/husband/partner"
25726,"sign/symptom"
25726,"prostate"
25726,"cancer"
25727,"sex"
25727,"importance"
25727,"sex"
25731,"sexual health"
25732,"effect/side effect"
25732,"norplant"
25733,"fertility/infertility"
25733,"sign/symptom"
25733,"sign/symptom"
25733,"STD"
25734,"decide"
25734,"abortion"
25734,"abortion"
25734,"pill"
25735,"infection"
25735,"uti"
25735,"sexual"
25735,"active"
25735,"breast"
25735,"pain"
25735,"period"
25735,"breast"
25735,"pain"
25735,"period"
25736,"pregnacy"
25736,"affect"
25736,"health"
25736,"baby"
25738,"importance"
25738,"contraception/method"
25742,"contraception/method"
25742,"receive"
25742,"period"
25742,"pregnant"
25742,"test"
25742,"kit"
25742,"negative"
25742,"pregnant"
25742,"experience"
25742,"dark"
25742,"spot"
25742,"effect/side effect"
25742,"birth control"
25742,"contraception/method"
25742,"consult"
25742,"situation"
25742,"sana"
25743,"cancer"
25744,"lady/girl"
25744,"cycle"
25744,"regular"
25745,"period"
25745,"pain"
25745,"manage"
25745,"situation"
25745,"medication"
25745,"facility"
25745,"manage"
25749,"control"
25749,"stress"
25749,"effect/side effect"
25749,"stress"
25749,"wait"
25749,"time"
25749,"contraception/method"
25753,"fail"
25753,"water"
25753,"feel"
25753,"pain"
25753,"sex"
25753,"lady/girl"
25753,"lack"
25753,"water"
25753,"body"
25754,"age"
25754,"family planning"
25755,"latex"
25755,"affect"
25756,"effect/side effect"
25756,"condom"
25758,"track"
25758,"(un)safe/days"
25758,"period"
25758,"irregular"
25758,"question/answer"
25759,"common"
25759,"family planning"
25759,"contraception/method"
25759,"learn"
25759,"learn"
25761,"HIV/AIDS"
25761,"test"
25763,"round"
25763,"sex"
25763,"time"
25763,"sex"
25763,"female"
25763,"sex"
25763,"female"
25763,"sex"
25763,"advice"
25763,"advice"
25763,"fuck"
25763,"female"
25763,"wife/husband/partner"
25763,"release"
25763,"fast"
25763,"size"
25763,"penis"
25763,"matter"
25763,"sex"
25763,"position"
25763,"sex"
25763,"fat"
25763,"wife/husband/partner"
25764,"lady/girl"
25764,"friend"
25766,"wife/husband/partner"
25766,"(un)safe/days"
25769,"orgasm"
25769,"lead"
25769,"death"
25770,"family planning"
25774,"family planning"
25775,"shida"
25775,"relationship"
25775,"date"
25775,"decide"
25775,"lady/girl"
25775,"bad"
25775,"love"
25775,"lady/girl"
25777,"uti"
25782,"contraception/method"
25785,"female condoms"
25785,"reliable"
25786,"period"
25786,"wait"
25786,"sex"
25786,"negative"
25786,"effect/side effect"
25786,"contraception/method"
25788,"(un)safe/days"
25789,"vasectomy"
25789,"complication"
25790,"benefit"
25790,"family"
25790,"plan"
25790,"benefit"
25790,"family planning"
25790,"question/answer"
25790,"HIV/AIDS"
25790,"positive"
25790,"experience"
25790,"pain"
25790,"sex"
25792,"female condoms"
25792,"effective"
25792,"safe"
25792,"birth control"
25792,"kenya"
25792,"effect/side effect"
25795,"infect"
25795,"sex"
25797,"exercise"
25797,"question/answer"
25797,"pregnant"
25797,"fertility/infertility"
25797,"question/answer"
25797,"question/answer"
25797,"(un)safe/days"
25797,"(un)safe/days"
25797,"feel"
25797,"pregnant"
25801,"count"
25801,"(un)safe/days"
25802,"contraception/method"
25803,"lady/girl"
25803,"impregnate"
25805,"suffer"
25805,"severe"
25805,"abdominal"
25805,"pain"
25805,"emergency pills"
25805,"start"
25806,"family planning"
25806,"lead"
25806,"abortion"
25806,"pregnant"
25806,"period"
25806,"normal"
25807,"sighns"
25807,"chancroid"
25809,"lady/girl"
25811,"true"
25811,"prep"
25811,"prevent"
25811,"HIV/AIDS"
25813,"feel"
25813,"itchy"
25813,"vagina"
25813,"feel"
25813,"itchy"
25813,"vagina"
25813,"question/answer"
25813,"question/answer"
25813,"moment"
25813,"femiplan"
25813,"gain"
25813,"weight"
25813,"implanon"
25813,"contraception/method"
25813,"weight"
25813,"loss"
25813,"feel"
25813,"continue"
25813,"femiplan"
25813,"IUD"
25813,"feedback"
25814,"HIV/AIDS"
25814,"test"
25817,"hv"
25817,"unprotected sex"
25817,"life"
25817,"body"
25817,"pill"
25819,"contraception/method"
25819,"family planning"
25820,"sign/symptom"
25820,"sign/symptom"
25820,"HIV/AIDS"
25820,"hiv/aids"
25820,"HIV/AIDS"
25820,"positive"
25820,"family"
25820,"drug"
25820,"live"
25820,"care"
25820,"family"
25822,"skin"
25823,"happen"
25823,"send"
25823,"code"
25823,"receive"
25823,"code"
25826,"plan"
25826,"family planning"
25826,"ready"
25827,"safe"
25827,"contraception/method"
25827,"time"
25828,"family planning"
25828,"family planning"
25830,"question/answer"
25830,"contraception/method"
25830,"wife/husband/partner"
25830,"contraception/method"
25830,"patch"
25830,"effective"
25830,"contraception/method"
25830,"option"
25831,"itchiness"
25831,"burn"
25831,"vagina"
25831,"sex"
25833,"unprotected sex"
25833,"bad"
25833,"smell"
25833,"wrong"
25834,"contraception/method"
25835,"effect/side effect"
25835,"condom"
25835,"size"
25835,"penis"
25835,"low"
25835,"date"
25835,"lady/girl"
25835,"satisfy"
25835,"sex"
25835,"sleep"
25835,"HIV/AIDS"
25835,"positive"
25835,"person"
25835,"realise"
25835,"sign/symptom"
25835,"sign/symptom"
25835,"HIV/AIDS"
25835,"hiv/aids"
25836,"effect/side effect"
25836,"family planning"
25836,"learn"
25836,"injection"
25836,"loose"
25836,"fertility/infertility"
25836,"family planning"
25836,"experience"
25836,"period"
25836,"learn"
25836,"experience"
25836,"period"
25836,"time"
25836,"pregnant"
25836,"period"
25837,"low"
25837,"risk"
25837,"HIV/AIDS"
25837,"STD"
25837,"family planning"
25837,"contraception/method"
25838,"effect/side effect"
25838,"depo"
25838,"provera"
25838,"miss"
25838,"period"
25838,"period"
25838,"wait"
25839,"contraception/method"
25839,"lead"
25839,"fertility/infertility"
25840,"true"
25840,"suck"
25840,"breast"
25840,"reduce"
25840,"chance"
25840,"geting"
25840,"breast"
25840,"cancer"
25840,"female"
25840,"condom"
25841,"sex"
25841,"feel"
25841,"pain"
25841,"prevent"
25842,"contraception/method"
25842,"emergency pills"
25842,"bring"
25842,"complication"
25842,"time"
25842,"affect"
25842,"romance"
25842,"blood/bleed"
25842,"form"
25842,"period"
25842,"normal"
25842,"blood/bleed"
25842,"pregnant"
25842,"fluid"
25842,"sex"
25842,"smelly"
25842,"fluid"
25842,"sex"
25842,"ago"
25842,"fluid"
25842,"dnt"
25842,"stop"
25842,"nice"
25843,"safe"
25843,"sex"
25843,"period"
25844,"prevent"
25844,"STD"
25844,"HIV/AIDS"
25844,"remain"
25847,"abortion"
25848,"contraception/method"
25848,"question/answer"
25848,"question/answer"
25848,"prefer"
25848,"injectable"
25848,"contraception/method"
25848,"live"
25848,"hospital"
25848,"time"
25848,"pregnant"
25848,"decide"
25848,"handle"
25848,"sex"
25848,"period"
25848,"pregnant"
25848,"reduce"
25848,"size"
25848,"breast"
25850,"effect/side effect"
25850,"pill"
25852,"(un)safe/days"
25856,"STD"
25856,"abdominal"
25856,"pain"
25856,"question/answer"
25857,"cram"
25857,"sexual"
25857,"active"
25857,"person"
25858,"breast"
25858,"cancer"
25859,"treat"
25861,"age"
25861,"join"
25861,"family planning"
25861,"effect/side effect"
25861,"family planning"
25864,"vasectomy"
25869,"prevent"
25869,"fistula"
25870,"stop"
25870,"pregnant"
25873,"kit"
25873,"january"
25873,"late"
25873,"discover"
25873,"expect"
25873,"effect/side effect"
25873,"baby"
25873,"period"
25873,"deliver"
25873,"expectant"
25875,"pain"
25875,"sex"
25876,"vasectomy"
25878,"normal"
25878,"white"
25878,"thick"
25878,"vaginal"
25878,"discharge"
25879,"normal"
25879,"period"
25879,"cycle"
25879,"thankyou"
25880,"family planning"
25880,"importance"
25880,"family planning"
25883,"common"
25883,"sign/symptom"
25883,"sign/symptom"
25883,"breast"
25883,"cancer"
25885,"safe"
25885,"sex"
25885,"immediately"
25885,"period"
25885,"condom"
25885,"effect/side effect"
25887,"question/answer"
25887,"involve"
25887,"pill"
25887,"term"
25887,"effect/side effect"
25887,"time"
25887,"question/answer"
25887,"mind"
25887,"contraception/method"
25890,"marriage"
25890,"life"
25890,"learn"
25890,"period"
25890,"normal"
25890,"skip"
25890,"period"
25890,"contraception/method"
25890,"pregnant"
25890,"fertility/infertility"
25890,"people"
25890,"people"
25891,"late"
25891,"period"
25891,"suppose"
25891,"sex"
25892,"grow"
25892,"helpful"
25895,"marriage"
25895,"child"
25895,"birth"
25895,"baby"
25895,"boy"
25895,"time"
25895,"happen"
25895,"time"
25895,"pregnant"
25896,"lady/girl"
25896,"safe"
25897,"family planning"
25899,"effect/side effect"
25899,"time"
25899,"effect/side effect"
25899,"time"
25902,"sex"
25903,"family planning"
25904,"manage"
25904,"wife/husband/partner"
25905,"type"
25905,"contraception/method"
25905,"specific"
25905,"effect/side effect"
25905,"male"
25905,"female"
25905,"satisfy"
25905,"reason"
25905,"situation"
25905,"recommend"
25905,"people"
25905,"experience"
25905,"sex"
25905,"real"
25905,"human"
25905,"information"
25905,"danger"
25905,"abortion"
25905,"regular"
25905,"information"
25906,"sex"
25906,"delivery"
25907,"effective"
25907,"family planning"
25907,"contraception/method"
25907,"child"
25907,"pain"
25907,"issue"
25908,"wrong"
25908,"infection"
25908,"period"
25908,"thick"
25908,"discharge"
25908,"smell"
25908,"itch"
25908,"virginia"
25908,"IUD"
25908,"sex"
25908,"pain"
25909,"sema"
25909,"importance"
25909,"femi"
25909,"plan"
25909,"marriage"
25909,"couple"
25909,"effect/side effect"
25909,"femiplan"
25909,"femiplan"
25909,"regular"
25909,"affect"
25909,"pregnant"
25910,"kiss"
25910,"HIV/AIDS"
25911,"feel"
25911,"itchy"
25911,"private"
25911,"femiplan"
25911,"contraception/method"
25911,"body"
25911,"refuse"
25911,"remove"
25911,"dnt"
25911,"understand"
25911,"leave"
25911,"arm"
25911,"implant"
25911,"effect/side effect"
25911,"loss"
25911,"weight"
25911,"period"
25911,"lack"
25911,"appetite"
25911,"refuse"
25911,"remove"
25911,"advice"
25911,"hospital"
25911,"money"
25911,"dnt"
25911,"knw"
25915,"age"
25915,"lady/girl"
25915,"menopause"
25916,"cramp"
25916,"period"
25916,"contraception/method"
25916,"lady/girl"
25916,"marriage"
25921,"period"
25921,"question/answer"
25921,"phone"
25921,"mine"
25921,"send"
25921,"message"
25921,"phone"
25923,"true"
25923,"pill"
25923,"fertility/infertility"
25924,"syphilis"
25924,"infect"
25924,"body"
25924,"contact"
25927,"sign/symptom"
25927,"prostate"
25927,"cancer"
25929,"person"
25929,"break"
25929,"person"
25929,"love"
25929,"HIV/AIDS"
25930,"protection"
25930,"pregnant"
25932,"family planning"
25932,"pill"
25933,"sex"
25933,"affect"
25933,"period"
25933,"pregnant"
25933,"fertility/infertility"
25933,"count"
25933,"safe"
25933,"date"
25934,"lady/girl"
25934,"pain"
25934,"period"
25934,"cancer"
25935,"feel"
25935,"sex"
25935,"wife/husband/partner"
25935,"feel"
25935,"period"
25935,"learn"
25935,"ready"
25935,"question/answer"
25935,"question/answer"
25935,"phone"
25935,"wait"
25935,"prep"
25935,"time"
25935,"pregnant"
25935,"family planning"
25935,"contraception/method"
25935,"pregnant"
25935,"period"
25935,"affect"
25935,"baby"
25935,"normal"
25935,"pregnant"
25935,"pregnant"
25935,"test"
25935,"result"
25935,"negative"
25935,"feel"
25935,"feel"
25935,"pain"
25935,"stomach"
25935,"wife/husband/partner"
25935,"feel"
25935,"libido"
25936,"manage"
25937,"function"
25937,"hormone"
25938,"time"
25938,"healthy"
25938,"sex"
25939,"infection"
25939,"infect"
25939,"sign/symptom"
25943,"period"
25943,"normal"
25944,"period"
25944,"sex"
25944,"safe"
25944,"cycle"
25944,"form"
25946,"type"
25946,"family planning"
25947,"contraception/method"
25947,"effect/side effect"
25947,"common"
25948,"effect/side effect"
25948,"implant"
25949,"condom"
25949,"prevent"
25949,"STD"
25951,"contraception/method"
25951,"pregnant"
25952,"begin"
25952,"irregular"
25952,"heavy"
25952,"period"
25953,"sign/symptom"
25953,"pregnant"
25954,"prevent"
25954,"infection"
25954,"prevent"
25954,"infection"
25956,"birth"
25956,"child"
25956,"stop"
25957,"vasectomy"
25957,"term"
25957,"effect/side effect"
25957,"assist"
25957,"sexual"
25957,"process"
25960,"time"
25960,"emergency pills"
25961,"importance"
25961,"family planning"
25961,"importance"
25961,"family planning"
25961,"response"
25962,"private"
25962,"chat"
25963,"family planning"
25963,"birth"
25963,"stage"
25964,"type"
25964,"family planning"
25965,"ovarian"
25965,"cancer"
25965,"fertility/infertility"
25966,"drug"
25966,"period"
25966,"pill"
25967,"chancroid"
25967,"prevent"
25967,"wife/husband/partner"
25967,"wife/husband/partner"
25969,"voucher"
25969,"send"
25969,"send"
25969,"hr"
25969,"ksh"
25969,"voucher"
25970,"contraception/method"
25970,"patient"
25970,"sexual"
25970,"reproductive health"
25970,"control"
25970,"sexual"
25970,"desire"
25970,"question/answer"
25970,"question/answer"
25970,"time"
25970,"advice"
25970,"seek"
25970,"solution"
25971,"type"
25971,"family"
25971,"challenge"
25971,"couple"
25971,"lady/girl"
25971,"feel"
25971,"body"
25972,"understand"
25972,"deal"
25972,"clinic"
25972,"service"
25973,"pregnant"
25974,"causative"
25974,"agent"
25974,"breast"
25974,"cancer"
25977,"family planning"
25980,"effect/side effect"
25980,"kiss"
25982,"condom"
25982,"infect"
25982,"person"
25982,"question/answer"
25983,"gonorrhea"
25983,"cure"
25983,"prevent"
25985,"thick"
25985,"white"
25985,"fluid"
25985,"vagina"
25985,"smell"
25985,"bad"
25985,"live"
25985,"kisumu"
25985,"feel"
25985,"pain"
25985,"normal"
25985,"person"
25985,"miss"
25985,"period"
25985,"short"
25985,"term"
25985,"child"
25985,"future"
25985,"wife/husband/partner"
25985,"infect"
25985,"bacterial"
25985,"infection"
25985,"sex"
25986,"remove"
25986,"pain"
25986,"contraception/method"
25989,"anal"
25989,"sex"
25989,"spread"
25992,"lady/girl"
25992,"safe"
25992,"patner"
25992,"burn"
25992,"question/answer"
25992,"sign/symptom"
25992,"pregnant"
25992,"sign/symptom"
25992,"pregnant"
25992,"sign/symptom"
25992,"pregnant"
25992,"pregnant"
