"genAge","word","n"
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
