"accountid","convoWeek","convoYear","msgOrder","delayPrev","type","firstQuestion","qType","myth","convoID","topic","qualCode","gender","language","age","nurse"
20199,45,2018,3,16,"user",FALSE,"advice",NA,2,"sex during pregnancy","question","man","eng",22,0
20199,45,2018,4,8,"user",FALSE,"advice",NA,2,"pregnancy","question","man","eng",22,0
20199,45,2018,5,4,"user",FALSE,"advice",NA,2,"pregnancy","question","man","eng",22,0
20199,45,2018,6,11,"agent",NA,NA,NA,2,"pregnancy","answer","man","eng",22,0
20199,45,2018,7,0,"agent",NA,NA,NA,2,"sex during pregnancy","answer","man","eng",22,0
20199,45,2018,8,0,"agent",NA,NA,NA,2,"sex during pregnancy","question","man","eng",22,0
20199,45,2018,9,29,"user",FALSE,"causes",NA,2,"fertility","question","man","eng",22,0
20199,45,2018,10,3,"agent",NA,NA,NA,2,"fertility","question","man","eng",22,0
20199,45,2018,11,7,"user",FALSE,"causes",NA,2,"fertility","question","man","eng",22,0
20199,45,2018,12,3,"agent",NA,NA,NA,2,"fertility","answer","man","eng",22,0
20199,45,2018,13,0,"agent",NA,NA,NA,2,"fertility","question","man","eng",22,0
20199,45,2018,14,41,"user",FALSE,NA,NA,2,"miscarriage","nothing","man","eng",22,0
20199,45,2018,15,29,"agent",NA,NA,NA,2,"miscarriage","question","man","eng",22,0
20199,45,2018,16,9,"user",FALSE,"causes",NA,2,"miscarriage","question","man","eng",22,0
20199,45,2018,17,1,"user",FALSE,NA,NA,2,"miscarriage","thanks","man","eng",22,0
20199,45,2018,18,835,"agent",NA,NA,NA,2,"miscarriage","answer","man","eng",22,0
20199,45,2018,19,0,"agent",NA,NA,NA,2,"miscarriage","question","man","eng",22,0
20199,45,2018,20,5,"user",FALSE,"causes",NA,2,"abortion","question","man","eng",22,0
20199,45,2018,21,101,"user",FALSE,"causes",NA,2,"sexual preferences","question","man","eng",22,0
20199,45,2018,22,132,"agent",NA,NA,NA,2,"abortion","answer","man","eng",22,0
20199,45,2018,23,0,"agent",NA,NA,NA,2,"abortion","question","man","eng",22,0
20199,45,2018,24,1376,"user",TRUE,NA,NA,2,"abortion","bye","man","eng",22,0
20199,45,2018,25,24,"agent",NA,NA,NA,2,"abortion","bye","man","eng",22,0
20568,12,2018,1,NA,"user",NA,"access",NA,1,"service","question","man","eng",NA,0
20568,12,2018,2,1,"user",NA,NA,NA,1,"service","bye","man","eng",NA,0
20568,12,2018,3,704,"agent",NA,NA,NA,1,"service","answer","man","eng",NA,0
20568,12,2018,4,1,"agent",NA,NA,NA,1,"service","question","man","eng",NA,0
20568,12,2018,5,1,"user",NA,NA,NA,1,"service","response","man","eng",NA,0
20568,12,2018,6,19,"user",NA,NA,NA,1,"service","response","man","eng",NA,0
20568,12,2018,7,0,"agent",NA,NA,NA,1,"service","answer","man","eng",NA,0
20568,12,2018,8,1438,"user",NA,"causes",NA,2,"pregnancy","question","man","eng",NA,0
20568,12,2018,9,201,"agent",NA,NA,NA,2,"pregnancy","answer","man","eng",NA,0
20568,12,2018,10,1,"agent",NA,NA,NA,2,"pregnancy","answer, question","man","eng",NA,0
20568,12,2018,11,17,"user",NA,"causes",NA,2,"pregnancy","question","man","eng",NA,0
20568,12,2018,12,2,"agent",NA,NA,NA,2,"pregnancy","answer","man","eng",NA,0
20568,12,2018,13,0,"agent",NA,NA,NA,2,"pregnancy","question","man","eng",NA,0
20568,12,2018,14,1,"user",NA,NA,NA,2,"pregnancy","response","man","eng",NA,0
20602,32,2018,1,NA,"user",TRUE,"causes",NA,1,"side effects","question","woman","eng",19,0
20602,32,2018,2,5,"agent",NA,NA,NA,1,"side effects","question","woman","eng",19,0
20602,32,2018,3,29,"agent",NA,NA,NA,1,"side effects","answer","woman","eng",19,0
20602,32,2018,4,0,"agent",NA,NA,NA,1,"side effects","question","woman","eng",19,0
20602,32,2018,5,1576,"user",TRUE,"causes",NA,2,"menstruation","question","woman","eng",19,0
20602,32,2018,6,5,"agent",NA,NA,NA,2,"menstruation","answer","woman","eng",19,0
20602,32,2018,7,4,"user",FALSE,"causes",NA,2,"menstruation","question","woman","eng",19,0
20602,32,2018,8,2,"agent",NA,NA,NA,2,"menstruation","answer","woman","eng",19,0
20602,32,2018,9,2,"user",FALSE,NA,NA,2,"menstruation","response","woman","eng",19,0
20602,32,2018,10,3,"user",FALSE,"causes",NA,2,"sex pains","question","woman","eng",19,0
20602,32,2018,11,5,"user",FALSE,"causes",NA,2,"sex pains","question","woman","eng",19,0
20602,32,2018,12,1,"user",FALSE,"causes",NA,2,"sexual preferences","question","woman","eng",19,0
20602,32,2018,13,27,"agent",NA,NA,NA,2,"sex pains","answer, question","woman","eng",19,0
20602,32,2018,14,825,"agent",NA,NA,NA,2,"menstruation","answer, question","woman","eng",19,0
21112,28,2018,1,NA,"user",FALSE,"causes",NA,1,"physiology","question","man","eng",19,0
21112,28,2018,2,3,"user",FALSE,"causes",NA,1,"physiology","question","man","eng",19,0
21112,28,2018,3,0,"user",FALSE,NA,NA,1,"physiology","nothing","man","eng",19,0
21112,28,2018,4,146,"agent",NA,NA,NA,1,"physiology","question","man","eng",19,0
21112,28,2018,5,118,"user",FALSE,"advice",NA,1,"physiology","question","man","eng",19,0
21112,28,2018,6,21,"user",FALSE,"advice",NA,1,"physiology","question","man","eng",19,0
21112,28,2018,7,27,"agent",NA,NA,NA,1,"physiology","answer","man","eng",19,0
21112,28,2018,8,0,"agent",NA,NA,NA,1,"physiology","answer","man","eng",19,0
21112,28,2018,9,0,"agent",NA,NA,NA,1,"physiology","answer, question","man","eng",19,0
21112,28,2018,10,2,"user",FALSE,NA,NA,1,"physiology","response","man","eng",19,0
21112,28,2018,11,1,"user",FALSE,"advice",NA,1,"masturbation","question","man","eng",19,0
21112,28,2018,12,196,"agent",NA,NA,NA,1,"masturbation","answer","man","eng",19,0
21112,28,2018,13,0,"agent",NA,NA,NA,1,"masturbation","answer","man","eng",19,0
21112,28,2018,14,0,"agent",NA,NA,NA,1,"masturbation","answer","man","eng",19,0
21112,28,2018,15,1068,"user",FALSE,"advice",NA,2,"service","question","man","eng",19,0
21112,28,2018,16,26,"agent",NA,NA,NA,2,"service","question","man","eng",19,0
21112,28,2018,17,1309,"user",FALSE,NA,NA,2,"service","response","man","eng",19,0
21112,28,2018,18,178,"agent",NA,NA,NA,2,"service","question","man","eng",19,0
21112,28,2018,19,1,"user",FALSE,NA,NA,2,"service","response","man","eng",19,0
21234,34,2018,1,NA,"user",TRUE,"causes",NA,1,"menstrual cramps","question","woman","eng",16,0
21234,34,2018,2,1,"user",FALSE,NA,NA,1,"menstrual cramps","thanks","woman","eng",16,0
21234,34,2018,3,1,"user",FALSE,NA,NA,1,"menstrual cramps","bye","woman","eng",16,0
21234,34,2018,4,740,"agent",NA,NA,NA,1,"menstrual cramps","answer, question","woman","eng",16,0
21234,34,2018,6,2,"agent",NA,NA,NA,1,"contraception","answer, question","woman","eng",16,0
21234,34,2018,8,1,"agent",NA,NA,NA,1,"contraception","answer, question","woman","eng",16,0
21234,34,2018,9,3,"user",FALSE,"advice",NA,1,"contraception","question","woman","eng",16,0
21234,34,2018,10,0,"agent",NA,NA,NA,1,"contraception","answer, question","woman","eng",16,0
21234,34,2018,11,2,"user",FALSE,NA,NA,1,"contraception","response","woman","eng",16,0
21234,34,2018,12,2,"user",FALSE,NA,NA,1,"contraception","response","woman","eng",16,0
21234,34,2018,13,6,"agent",NA,NA,NA,1,"contraception","answer, question","woman","eng",16,0
21234,34,2018,14,2,"user",FALSE,NA,NA,1,"contraception","response","woman","eng",16,0
21234,34,2018,15,3,"user",TRUE,"advice",NA,1,"contraception","question","woman","eng",16,0
21234,34,2018,16,2,"user",FALSE,"advice",NA,1,"contraception","question","woman","eng",16,0
21234,34,2018,17,5,"user",FALSE,NA,NA,1,"contraception","nothing","woman","eng",16,0
21234,34,2018,18,1434,"user",FALSE,NA,NA,1,"contraception","nothing","woman","eng",16,0
21608,37,2018,1,NA,"user",TRUE,"advice",NA,1,"contraception","question","woman","eng",19,0
21608,37,2018,2,1,"agent",NA,NA,NA,1,"contraception","answer, question","woman","eng",19,0
21608,37,2018,3,2,"user",FALSE,NA,NA,1,"contraception","response","woman","eng",19,0
21608,37,2018,4,7,"agent",NA,NA,NA,1,"contraception","question","woman","eng",19,0
21608,37,2018,5,1,"user",FALSE,NA,NA,1,"contraception","response","woman","eng",19,0
21608,37,2018,6,1,"agent",NA,NA,NA,1,"contraception","answer","woman","eng",19,0
21608,37,2018,7,3,"user",TRUE,NA,NA,1,"contraception","response","woman","eng",19,0
21608,37,2018,8,11,"user",FALSE,NA,NA,1,"contraception","nothing","woman","eng",19,0
21608,37,2018,9,13,"user",TRUE,"causes",NA,1,"contraception","question","woman","eng",19,0
21608,37,2018,10,11,"agent",NA,NA,NA,1,"contraception","answer, question","woman","eng",19,0
21608,37,2018,11,13,"user",FALSE,NA,NA,1,"contraception","response","woman","eng",19,0
21608,37,2018,12,2,"agent",NA,NA,NA,1,"contraception","answer, question","woman","eng",19,0
21608,37,2018,13,3,"user",FALSE,NA,NA,1,"contraception","response","woman","eng",19,0
21608,37,2018,14,2,"agent",NA,NA,NA,1,"contraception","question","woman","eng",19,0
21608,37,2018,15,5,"user",FALSE,NA,NA,1,"contraception","response","woman","eng",19,0
21608,37,2018,16,0,"agent",NA,NA,NA,1,"contraception","answer","woman","eng",19,0
21608,37,2018,17,14,"user",TRUE,NA,NA,1,"contraception","response","woman","eng",19,0
21608,37,2018,18,27,"agent",NA,NA,NA,1,"contraception","bye","woman","eng",19,0
21608,37,2018,19,4,"user",TRUE,NA,NA,1,"contraception","thanks","woman","eng",19,0
21608,37,2018,20,22,"user",TRUE,NA,NA,1,"contraception","nothing","woman","eng",19,0
21882,5,2019,1,NA,"user",TRUE,"causes",NA,1,"condoms","question","woman","eng",20,0
21882,5,2019,2,1,"agent",NA,NA,NA,1,"condoms","answer, question","woman","eng",20,0
21882,5,2019,3,11,"user",FALSE,NA,NA,1,"condoms","thanks","woman","eng",20,0
21882,5,2019,4,2,"agent",NA,NA,NA,1,"contraception","question","woman","eng",20,0
21882,5,2019,5,0,"user",FALSE,"symptoms",NA,1,"pregnancy","question","woman","eng",20,0
21882,5,2019,6,4,"agent",NA,NA,NA,1,"pregnancy","answer","woman","eng",20,0
21882,5,2019,7,5,"user",FALSE,NA,NA,1,"pregnancy","thanks","woman","eng",20,0
21882,5,2019,8,1,"user",FALSE,"causes",NA,1,"emergency contraception","question","woman","eng",20,0
21882,5,2019,9,1,"user",FALSE,"advice",NA,1,"emergency contraception","question","woman","eng",20,0
21882,5,2019,10,20,"agent",NA,NA,NA,1,"emergency contraception","answer, question","woman","eng",20,0
21882,5,2019,11,10,"user",FALSE,"meaning",NA,1,"contraception","question","woman","eng",20,0
21882,5,2019,12,125,"agent",NA,NA,NA,1,"contraception","answer, question","woman","eng",20,0
21882,5,2019,13,2,"user",FALSE,NA,NA,1,"contraception","response","woman","eng",20,0
22202,47,2018,1,NA,"user",TRUE,"causes",NA,1,"unsafe days","question","woman","eng",19,0
22202,47,2018,2,1,"user",FALSE,NA,NA,1,"unsafe days","nothing","woman","eng",19,0
22202,47,2018,3,1045,"agent",NA,NA,NA,1,"unsafe days","answer","woman","eng",19,0
22202,47,2018,4,0,"agent",NA,NA,NA,1,"unsafe days","question","woman","eng",19,0
22202,47,2018,5,100,"user",FALSE,NA,NA,1,"unsafe days","response","woman","eng",19,0
22202,47,2018,6,3,"user",FALSE,NA,NA,1,"unsafe days","response","woman","eng",19,0
22202,47,2018,7,109,"user",FALSE,NA,NA,1,"unsafe days","nothing","woman","eng",19,0
22202,47,2018,8,2468,"agent",NA,NA,NA,1,"unsafe days","answer","woman","eng",19,0
22202,47,2018,9,0,"agent",NA,NA,NA,1,"unsafe days","question","woman","eng",19,0
22202,47,2018,10,1292,"user",TRUE,"causes",NA,1,"legality","question","woman","eng",19,0
22202,47,2018,11,18,"user",FALSE,NA,NA,1,"legality","nothing","woman","eng",19,0
22202,48,2018,12,3119,"agent",NA,NA,NA,1,"legality","answer, question","woman","eng",19,0
22202,48,2018,13,5,"user",FALSE,NA,NA,1,"legality","response","woman","eng",19,0
22202,48,2018,14,1359,"agent",NA,NA,NA,1,"contraception","question","woman","eng",19,0
22202,48,2018,15,1,"user",FALSE,NA,NA,1,"contraception","response","woman","eng",19,0
22202,48,2018,16,184,"user",FALSE,NA,NA,1,"contraception","nothing","woman","eng",19,0
22202,48,2018,17,1344,"agent",NA,NA,NA,1,"contraception","question","woman","eng",19,0
22202,48,2018,18,1,"user",FALSE,NA,NA,1,"contraception","response","woman","eng",19,0
22202,48,2018,19,209,"agent",NA,NA,NA,1,"contraception","answer, question","woman","eng",19,0
22202,48,2018,20,1135,"user",FALSE,NA,NA,1,"contraception","response","woman","eng",19,0
22347,4,2019,1,NA,"user",TRUE,"causes",NA,1,"breast cancer","question","man","eng",20,0
22347,4,2019,2,5,"user",FALSE,NA,NA,1,"breast cancer","nothing","man","eng",20,0
22347,4,2019,3,34,"user",FALSE,NA,NA,1,"breast cancer","nothing","man","eng",20,0
22347,4,2019,4,15,"user",FALSE,NA,NA,1,"breast cancer","nothing","man","eng",20,0
22347,4,2019,5,6,"user",FALSE,NA,NA,1,"breast cancer","thanks","man","eng",20,0
22347,4,2019,6,10,"user",FALSE,"causes",NA,1,"breast cancer","question","man","eng",20,0
22347,5,2019,7,3737,"agent",NA,NA,NA,1,"breast cancer","answer, question","man","eng",20,0
22347,5,2019,8,1284,"user",TRUE,"advice",NA,1,"relationships","question","man","eng",20,0
22347,5,2019,9,86,"agent",NA,NA,NA,1,"relationships","answer, question","man","eng",20,0
22347,5,2019,10,2,"user",FALSE,"advice",NA,1,"relationships","question","man","eng",20,0
22347,5,2019,11,4,"agent",NA,NA,NA,1,"relationships","answer","man","eng",20,0
22347,5,2019,12,3,"user",FALSE,"advice",NA,1,"relationships","question","man","eng",20,0
22347,5,2019,13,27,"user",FALSE,NA,NA,1,"relationships","answer","man","eng",20,0
22347,5,2019,14,1,"user",FALSE,NA,NA,1,"relationships","nothing","man","eng",20,0
22347,5,2019,15,1,"agent",NA,NA,NA,1,"relationships","answer","man","eng",20,0
22347,5,2019,16,29,"user",FALSE,NA,NA,1,"relationships","nothing","man","eng",20,0
22347,5,2019,17,12,"agent",NA,NA,NA,1,"relationships","question","man","eng",20,0
22347,5,2019,18,5,"user",FALSE,"causes",NA,1,"STI","question","man","eng",20,0
22347,5,2019,19,2,"agent",NA,NA,NA,1,"STI","answer, question","man","eng",20,0
22347,5,2019,20,9,"user",FALSE,"advice",NA,1,"condoms","question","man","eng",20,0
22347,5,2019,21,18,"agent",NA,NA,NA,1,"condoms","answer","man","eng",20,0
22372,48,2018,3,3,"user",FALSE,NA,NA,1,"masturbation","nothing","man","eng",21,0
22372,48,2018,4,0,"user",FALSE,NA,NA,1,"masturbation","thanks","man","eng",21,0
22372,48,2018,5,0,"user",FALSE,"causes",NA,1,"masturbation","question","man","eng",21,0
22372,48,2018,6,611,"user",FALSE,"causes",NA,1,"masturbation","question","man","eng",21,0
22372,48,2018,7,2,"user",FALSE,NA,NA,1,"masturbation","nothing","man","eng",21,0
22372,48,2018,8,555,"agent",NA,NA,NA,1,"masturbation","answer","man","eng",21,0
22372,48,2018,9,0,"agent",NA,NA,NA,1,"masturbation","answer","man","eng",21,0
22372,48,2018,10,0,"agent",NA,NA,NA,1,"masturbation","question","man","eng",21,0
22372,48,2018,11,1,"user",FALSE,"causes",NA,1,"masturbation","question","man","eng",21,0
22372,48,2018,12,349,"user",FALSE,"causes",NA,1,"STI","question","man","eng",21,0
22372,48,2018,13,79,"agent",NA,NA,NA,1,"STI","answer","man","eng",21,0
22372,48,2018,14,0,"agent",NA,NA,NA,1,"STI","question","man","eng",21,0
22372,48,2018,15,431,"user",FALSE,"causes",NA,1,"STI","question","man","eng",21,0
22372,48,2018,16,2,"user",FALSE,"causes",NA,1,"STI","question","man","eng",21,0
22372,49,2018,17,3134,"agent",NA,NA,NA,1,"STI","answer, question","man","eng",21,0
22372,49,2018,18,1341,"user",FALSE,"causes",NA,1,"STI","question","man","eng",21,0
22372,49,2018,19,1,"user",FALSE,"causes",NA,1,"fertility","question","man","eng",21,0
22372,49,2018,20,216,"agent",NA,NA,NA,1,"fertility","answer, question","man","eng",21,0
22372,49,2018,21,6,"user",FALSE,NA,NA,1,"fertility","nothing","man","eng",21,0
22372,49,2018,22,1116,"user",TRUE,"symptoms",NA,2,"STI","question","man","eng",21,0
22372,49,2018,23,125,"agent",NA,NA,NA,2,"STI","answer, question","man","eng",21,0
22372,49,2018,24,8,"user",FALSE,"causes",NA,2,"STI","question","man","eng",21,0
22372,49,2018,25,18,"agent",NA,NA,NA,2,"STI","answer","man","eng",21,0
22372,49,2018,26,1,"agent",NA,NA,NA,2,"STI","question","man","eng",21,0
22372,49,2018,27,120,"user",TRUE,"causes",NA,2,"STI","question","man","eng",21,0
22372,49,2018,28,1439,"agent",NA,NA,NA,2,"STI","answer","man","eng",21,0
22372,49,2018,29,48,"user",FALSE,"symptoms",NA,2,"STI","question","man","eng",21,0
22372,49,2018,30,130,"agent",NA,NA,NA,2,"STI","answer, question","man","eng",21,0
22589,4,2019,3,1,"user",FALSE,"advice",NA,1,"physiology","question","man","eng",23,0
22589,4,2019,4,3,"user",FALSE,"advice",NA,1,"physiology","question","man","eng",23,0
22589,4,2019,5,626,"agent",NA,NA,NA,1,"physiology","answer","man","eng",23,0
22589,4,2019,6,345,"user",FALSE,"causes",NA,1,"masturbation","question","man","eng",23,0
22589,4,2019,7,5,"agent",NA,NA,NA,1,"masturbation","answer, question","man","eng",23,0
22589,4,2019,8,4,"user",FALSE,NA,NA,1,"masturbation","answer","man","eng",23,0
22589,4,2019,9,1,"user",FALSE,"causes",NA,1,"masturbation","question","man","eng",23,0
22589,4,2019,10,7,"agent",NA,NA,NA,1,"masturbation","answer, question","man","eng",23,0
22589,4,2019,11,13,"user",FALSE,"advice",NA,1,"physiology","question","man","eng",23,0
22589,4,2019,12,2,"agent",NA,NA,NA,1,"physiology","answer","man","eng",23,0
22589,4,2019,13,2,"user",FALSE,"causes",NA,1,"sex pains","question","man","eng",23,0
22589,4,2019,14,0,"user",FALSE,NA,NA,1,"sex pains","nothing","man","eng",23,0
22589,4,2019,15,3,"agent",NA,NA,NA,1,"sex pains","answer, question","man","eng",23,0
22589,4,2019,16,5,"user",FALSE,"causes",NA,1,"child sex","question","man","eng",23,0
22589,4,2019,17,5,"agent",NA,NA,NA,1,"child sex","answer","man","eng",23,0
22608,36,2018,1,NA,"user",TRUE,"causes",NA,1,"withdrawal","question","man","eng",19,0
22608,36,2018,2,11,"agent",NA,NA,NA,1,"withdrawal","answer, question","man","eng",19,0
22608,36,2018,3,2632,"user",TRUE,"meaning",NA,1,"contraception","question","man","eng",19,0
22608,36,2018,4,589,"user",FALSE,NA,NA,1,"contraception","nothing","man","eng",19,0
22608,36,2018,5,2,"agent",NA,NA,NA,1,"contraception","answer, question","man","eng",19,0
22608,36,2018,6,2,"user",FALSE,"meaning",NA,1,"contraception","question","man","eng",19,0
22608,36,2018,7,2,"agent",NA,NA,NA,1,"contraception","answer, question","man","eng",19,0
22608,36,2018,8,5,"user",FALSE,NA,NA,1,"contraception","response","man","eng",19,0
22608,36,2018,9,6,"agent",NA,NA,NA,1,"contraception","bye","man","eng",19,0
22608,36,2018,10,3,"user",TRUE,"other",NA,1,"service","question","man","eng",19,0
22608,36,2018,11,1,"agent",NA,NA,NA,1,"service","answer, question","man","eng",19,0
22608,36,2018,12,13,"user",FALSE,NA,NA,1,"service","bye","man","eng",19,0
22679,42,2018,1,NA,"user",TRUE,"advice",NA,1,"sex during pregnancy","question","woman","eng",20,0
22679,42,2018,2,6,"user",FALSE,"advice",NA,1,"sex during pregnancy","question","woman","eng",20,0
22679,42,2018,3,4,"agent",NA,NA,NA,1,"sex during pregnancy","answer, question","woman","eng",20,0
22679,42,2018,4,3,"user",FALSE,"causes","yes",1,"sex during pregnancy","question","woman","eng",20,0
22679,42,2018,5,2,"agent",NA,NA,NA,1,"sex during pregnancy","answer","woman","eng",20,0
22679,42,2018,6,1,"user",FALSE,"causes",NA,1,"fertility","question","woman","eng",20,0
22679,42,2018,7,3,"agent",NA,NA,NA,1,"fertility","answer","woman","eng",20,0
22679,42,2018,8,2,"user",FALSE,NA,NA,1,"fertility","thanks","woman","eng",20,0
22679,42,2018,9,767,"agent",NA,NA,NA,1,"fertility","answer, question","woman","eng",20,1
22679,42,2018,10,16,"user",FALSE,NA,NA,1,"fertility","response","woman","eng",20,0
22679,42,2018,11,6,"user",FALSE,"other",NA,1,"sex pains","question","woman","eng",20,0
22679,42,2018,12,54,"agent",NA,NA,NA,1,"sex pains","question","woman","eng",20,0
22679,42,2018,13,256,"user",FALSE,"causes",NA,1,"sex pains","question","woman","eng",20,0
22679,42,2018,14,67,"agent",NA,NA,NA,1,"sex pains","answer","woman","eng",20,0
22679,43,2018,15,4001,"user",FALSE,"symptoms",NA,1,"sex pains","question","woman","eng",20,0
22679,43,2018,16,1,"user",FALSE,"symptoms",NA,1,"sex pains","question","woman","eng",20,0
22679,43,2018,17,285,"agent",NA,NA,NA,1,"sex pains","answer","woman","eng",20,1
22679,43,2018,18,1715,"user",FALSE,"causes",NA,2,"pregnancy","question","woman","eng",20,0
22679,43,2018,19,1,"user",FALSE,"causes",NA,2,"pregnancy","question","woman","eng",20,0
22679,43,2018,20,828,"agent",NA,NA,NA,2,"pregnancy","answer","woman","eng",20,0
22679,43,2018,21,0,"agent",NA,NA,NA,2,"pregnancy","question","woman","eng",20,0
22679,43,2018,22,15,"user",FALSE,NA,NA,2,"pregnancy","response","woman","eng",20,0
22679,43,2018,23,3426,"user",TRUE,"causes",NA,3,"pregnancy","question","woman","eng",20,0
22679,43,2018,24,1,"user",FALSE,"causes",NA,3,"contraception","question","woman","eng",20,0
22679,43,2018,25,1525,"user",FALSE,"causes",NA,3,"contraception","question","woman","eng",20,0
22679,43,2018,26,1223,"user",FALSE,"causes",NA,3,"contraception","question","woman","eng",20,0
22679,44,2018,27,1025,"agent",NA,NA,NA,3,"contraception","answer, question","woman","eng",20,0
22679,45,2018,28,11963,"user",TRUE,"causes","yes",4,"sex during pregnancy","question","woman","eng",20,0
22679,45,2018,29,4,"agent",NA,NA,NA,4,"sex during pregnancy","answer","woman","eng",20,0
22679,45,2018,30,903,"agent",NA,NA,NA,4,"sex during pregnancy","answer, question","woman","eng",20,1
22679,46,2018,31,14617,"user",TRUE,"causes","yes",5,"sex during pregnancy","question","woman","eng",20,0
22679,47,2018,32,4402,"agent",NA,NA,NA,5,"sex during pregnancy","answer","woman","eng",20,0
22679,47,2018,33,1012,"agent",NA,NA,NA,5,"sex during pregnancy","answer","woman","eng",20,1
22981,41,2018,1,NA,"user",TRUE,"causes",NA,1,"injectables","question","woman","eng",19,0
22981,41,2018,2,2,"user",FALSE,"other",NA,1,"injectables","question","woman","eng",19,0
22981,41,2018,3,1032,"agent",NA,NA,NA,1,"injectables","answer, question","woman","eng",19,0
22981,41,2018,4,312,"user",FALSE,"advice",NA,1,"side effects","question","woman","eng",19,0
22981,41,2018,5,31,"agent",NA,NA,NA,1,"side effects","answer, question","woman","eng",19,0
22981,41,2018,6,1,"user",FALSE,NA,NA,1,"side effects","response","woman","eng",19,0
22981,41,2018,7,17,"agent",NA,NA,NA,1,"side effects","answer","woman","eng",19,0
22981,41,2018,8,17,"user",TRUE,"symptoms",NA,1,"vaginal discharge","question","woman","eng",19,0
22981,41,2018,9,176,"agent",NA,NA,NA,1,"vaginal discharge","answer, question","woman","eng",19,0
22981,41,2018,10,2,"user",FALSE,NA,NA,1,"vaginal discharge","response","woman","eng",19,0
22981,41,2018,11,2,"user",FALSE,"symptoms",NA,1,"bad odor","question","woman","eng",19,0
22981,41,2018,12,23,"agent",NA,NA,NA,1,"bad odor","answer","woman","eng",19,0
22981,41,2018,13,118,"user",FALSE,NA,NA,1,"bad odor","thanks","woman","eng",19,0
22981,41,2018,14,804,"agent",NA,NA,NA,1,"contraception","question","woman","eng",19,0
22981,41,2018,15,17,"user",FALSE,NA,NA,1,"contraception","response","woman","eng",19,0
22981,41,2018,16,8,"agent",NA,NA,NA,1,"contraception","answer","woman","eng",19,0
22981,41,2018,17,464,"user",FALSE,"other",NA,1,"contraception","question","woman","eng",19,0
23127,33,2018,1,NA,"user",TRUE,"causes",NA,1,"contraception","question","woman","eng",23,0
23127,33,2018,2,13,"agent",NA,NA,NA,1,"contraception","answer, question","woman","eng",23,0
23127,33,2018,3,3,"user",FALSE,"advice",NA,1,"contraception","question","woman","eng",23,0
23127,33,2018,4,5,"agent",NA,NA,NA,1,"contraception","answer, question","woman","eng",23,0
23127,33,2018,5,23,"user",FALSE,"meaning",NA,1,"contraception","question","woman","eng",23,0
23127,33,2018,6,1,"agent",NA,NA,NA,1,"contraception","question","woman","eng",23,0
23127,33,2018,7,2,"user",FALSE,NA,NA,1,"contraception","response","woman","eng",23,0
23127,33,2018,8,2,"agent",NA,NA,NA,1,"contraception","answer, question","woman","eng",23,0
23127,33,2018,9,2,"user",FALSE,NA,NA,1,"contraception","response","woman","eng",23,0
23127,33,2018,10,74,"user",TRUE,"advice",NA,1,"condoms","question","woman","eng",23,0
23127,33,2018,11,9,"agent",NA,NA,NA,1,"condoms","answer, question","woman","eng",23,0
23127,33,2018,12,3,"user",FALSE,"meaning",NA,1,"condoms","question","woman","eng",23,0
23127,33,2018,13,3,"agent",NA,NA,NA,1,"condoms","answer, question","woman","eng",23,0
23127,33,2018,14,4100,"user",TRUE,"causes",NA,2,"arousal","question","woman","eng",23,0
23127,34,2018,15,1196,"agent",NA,NA,NA,2,"arousal","question","woman","eng",23,0
23127,34,2018,16,6177,"user",TRUE,"meaning",NA,3,"contraception","question","woman","eng",23,0
23127,35,2018,17,4091,"agent",NA,NA,NA,3,"contraception","answer, question","woman","eng",23,0
23127,43,2018,18,86739,"user",FALSE,"meaning",NA,4,"contraception","question","woman","eng",23,0
23127,43,2018,19,2537,"user",FALSE,"meaning",NA,4,"contraception","question","woman","eng",23,0
23127,44,2018,20,1045,"user",FALSE,"meaning",NA,4,"contraception","question","woman","eng",23,0
23127,44,2018,21,165,"agent",NA,NA,NA,4,"contraception","answer, question","woman","eng",23,0
23247,45,2018,1,NA,"user",TRUE,"causes",NA,1,"STI","question","woman","eng",18,0
23247,45,2018,2,249,"user",FALSE,NA,NA,1,"STI","nothing","woman","eng",18,0
23247,46,2018,3,697,"user",FALSE,NA,NA,1,"STI","nothing","woman","eng",18,0
23247,46,2018,4,252,"user",FALSE,NA,NA,1,"STI","nothing","woman","eng",18,0
23247,46,2018,5,16,"agent",NA,NA,NA,1,"STI","answer, question","woman","eng",18,0
23247,46,2018,6,5,"user",NA,NA,NA,1,"STI","response","woman","eng",18,0
23247,46,2018,7,1294,"agent",NA,NA,NA,1,"STI","bye","woman","eng",18,0
23247,46,2018,8,3,"user",TRUE,"meaning",NA,1,"menstruation","question","woman","eng",18,0
23247,46,2018,9,2,"user",FALSE,"meaning",NA,1,"menstruation","question","woman","eng",18,0
23247,46,2018,10,134,"agent",NA,NA,NA,1,"menstruation","question","woman","eng",18,0
23247,46,2018,11,1,"user",FALSE,"meaning",NA,1,"menstruation","question","woman","eng",18,0
23247,46,2018,12,83,"agent",NA,NA,NA,1,"menstruation","answer","woman","eng",18,0
23247,46,2018,13,319,"user",FALSE,NA,NA,1,"menstruation","response","woman","eng",18,0
23247,46,2018,14,808,"agent",NA,NA,NA,1,"menstruation","bye","woman","eng",18,0
23408,4,2019,1,NA,"user",TRUE,"causes",NA,1,"erections","question","man","eng",23,0
